106631177	98396469	10	8	3205
106631177	135784760	9	5	2114
106631177	186307387	1	1	682
106631177	707597119	3	3	560
106631177	54944581	5	8	558
106631177	281695061	6	4	190
106631177	37376854	1	1	19
106631177	1949910073	1	1	1164
106631177	14469978	1	1	860
106631177	90231131	2	1	174
106631177	185683292	2	1	1336
106631177	1899345246	5	1	667
106631177	2293435759	2	1	1799
106631177	1001010032	1	1	42
106631177	606548849	2	5	323
106631177	302129471	4	2	839
106631177	1444397438	2	2	33
106631177	265841535	1	1	59
106631177	148231553	2	2	159
106631177	50953603	3	2	260
106631177	53928327	1	1	505
106631177	60688264	1	1	143
106631177	159149972	1	1	1877
106631177	22147990	14	26	1098
106631177	389555613	1	1	433
106631177	2842860448	2	2	8
106631177	90744227	2	3	722
106631177	36231083	7	5	552
106631177	38590894	4	3	1410
106631177	190369711	14	35	392
106631177	274170294	1	2	264
106631177	69311936	1	1	45
106631177	361481672	2	5	1495
106631177	531725777	1	3	59
106631177	2170874958	3	1	421
106631177	583081443	2	1	1872
106631978	281429653	1	1	259
106631978	55508634	5	6	2312
106631978	57025437	2	13	1903
106631978	110063391	1	1	1297
106631978	52674599	2	1	466
106631978	115888297	1	4	654
106631978	223485228	1	12	1482
106631978	269863598	6	13	3240
106631978	118362291	4	7	1826
106631978	177867678	52	39	3198
106631978	112052025	1	1	312
106631978	2446224186	8	7	3224
106631978	2435810491	27	25	127
106631978	66625229	2	23	1848
106631978	137192402	1	5	1352
106631978	177479130	2	8	577
106631978	2385891811	9	15	1593
106631978	138280042	3	17	2258
106701130	126053925	1	2	3211
106742271	72838608	5	28	1763
106742271	192091930	6	14	3216
106950998	213484428	1	1	1548
10706952	2189158236	2	1	2143
10710692	1340876678	1	2	465
10710692	2864454825	1	2	57
10710692	202441719	1	1	184
10710692	52142548	2	5	534
10710692	141842647	1	1	24
10710692	20492028	1	1	257
10710692	242558046	2	5	458
107296266	15803768	1	1	2316
107296266	19845105	2	1	331
107296266	19295253	1	1	45
107299913	232819165	7	6	607
107299913	171116541	2	5	28
107299913	64608751	2	2	2808
10744202	227586466	6	5	2924
10744202	6115282	1	1	189
108080972	158394817	3	4	123
108338186	513507588	1	1	509
108338186	26776202	5	8	2217
108338186	2247601026	2	2	2385
108338186	19513876	2	2	810
108338186	57199893	1	1	1104
108338186	1114911	9	51	1625
108338186	150123552	3	5	3227
108338186	5220911	1	4	546
108338186	758193	1	1	119
108338186	19297459	1	1	689
108338186	14104119	2	6	692
108338186	343763006	2	1	339
108338186	15435597	1	1	2375
108338186	776597461	1	2	910
108338186	19750623	1	1	75
108338186	40045664	1	2	1595
108338186	115413350	2	3	101
108338186	14572477	2	1	221
108338186	53119475	1	1	485
108338186	1169306233	1	1	677
108338186	433741435	1	1	30
10841252	27112967	4	2	1049
10841252	47733283	5	3	2082
10841252	108114484	2	1	156
10841252	626434654	35	6	458
10841252	19770976	4	1	101
10841252	1126956152	6	2	135
10841252	16641674	1	1	346
10841252	79089810	8	2	478
10841252	3450051	1	1	123
10841252	98282142	1	1	227
10841252	16241830	14	4	1153
10841252	92825770	2	1	746
10841252	4036281	14	9	2198
10841252	29458115	5	3	729
10841252	23602378	7	8	1194
10841252	782897898	15	2	469
10841252	577578731	5	1	1120
10841252	101583102	6	2	996
10841252	14929709	7	3	768
10841252	189612771	1	2	1011
10841252	22808405	2	1	778
10841252	33658714	2	2	708
10841252	41141120	2	2	1450
10841252	16970130	1	3	1555
10841252	29257619	2	1	7
10841252	81026968	6	4	403
10841252	381529513	1	3	117
10841252	52790720	3	2	680
10841252	19204549	2	2	47
10841252	7886842	2	2	997
10841252	49534972	1	5	3211
108516720	581685597	2	3	204
1086101	299360780	2	1	790
1086101	560710162	24	36	747
1086101	25134625	1	3	536
1086101	809246762	1	1	108
1086101	102813739	5	1	438
1086101	18541625	11	8	864
1086101	391489374	7	3	150
1086101	38991288	1	1	1481
1086101	240293977	3	1	1212
1086101	318659674	113	110	1583
1086101	13161062	1	3	685
1086101	2699092074	21	3	3220
1086101	1114654830	60	29	2598
1086101	2369452657	5	2	485
1086101	514934909	1	1	41
1086101	575710407	1	1	100
1086101	339189893	4	3	2521
1086101	18917524	9	7	2413
1086101	14294167	7	1	3243
1086101	1050671256	115	34	928
1086101	2796399262	7	5	322
1086101	849354404	42	54	315
1086101	301129417	3	1	298
1086101	1639550138	15	10	282
1086101	15201979	10	6	3213
1086101	14923457	5	3	1543
1086101	251086537	1	2	2948
1086101	14516432	3	3	172
1086101	329347798	11	10	2118
1086101	7975642	1	1	329
1086101	2821594930	4	1	51
1086101	79200144	2	2	143
1086101	828026083	2	1	456
1086101	345271019	5	2	230
1086101	342831340	1	3	292
1086101	109436148	3	4	113
1086101	216133588	2	5	2528
1086101	10430722	2	1	3228
1086101	330440965	1	3	184
1086101	163974921	3	2	82
1086101	8144652	4	6	3208
1086101	799134991	3	4	146
1086101	476426001	18	21	894
1086101	576417411	35	26	1007
1086101	52983066	29	5	1833
1086101	791757018	21	2	395
1086101	79028016	4	1	3229
1086101	511053094	8	5	302
1086101	44621097	2	1	515
1086101	22095410	27	12	1167
1086101	203753776	3	8	1211
1086101	455478578	35	52	624
1086101	28482871	1	1	451
1086101	59151161	12	3	1825
1086101	1565151	2	3	1991
1086101	2937803829	7	2	70
1086101	27660617	20	25	1520
1086101	318733644	8	2	2761
1086101	16721747	1	1	975
1086101	2369624922	3	2	2679
1086101	21992286	2	4	1238
1086101	9797472	1	2	640
1086101	36687248	12	11	1084
1086101	279660908	4	3	1124
1086101	14446445	10	4	357
1086101	613738871	24	8	314
1086101	721986650	7	8	458
1086101	179804538	3	4	199
1086101	259754880	1	1	391
1086101	43821954	9	3	284
1086101	497987307	1	3	160
1086101	22023562	5	3	923
1086101	348466061	4	3	1609
1086101	1225844624	1	3	178
1086101	451812243	3	5	295
1086101	14294420	13	17	2389
1086101	552436632	36	30	629
1086101	338541982	3	1	1390
1086101	395322272	1	3	701
1086101	70563	15	15	1141
1086101	26364335	2	1	2027
1086101	124218292	2	1	427
1086101	125998521	3	2	3219
1086101	15906246	1	1	142
1086101	430113737	27	8	208
1086101	2245741122	2	1	117
1086101	24880547	34	17	1842
1086101	14933460	1	1	6
1086101	100385751	2	3	2551
1086101	2062811	103	54	3218
1086101	226944476	36	36	1543
1086101	2724139487	1	1	376
1086101	91183073	24	5	565
1086101	55327202	9	2	326
1086101	201382886	5	3	1847
1086101	972613609	7	4	216
1086101	119788522	25	15	504
1086101	365656555	3	2	626
1086101	1069030784	2	3	124
1086101	546133491	12	5	52
1086101	114558968	26	6	543
1086101	12964862	1	1	73
10862342	16273538	20	12	1672
10862342	14680324	58	9	3241
10862342	3272201	1	3	67
10862342	2267651479	27	29	1194
10862342	24399234	2	3	88
10862342	138950670	4	4	361
10862342	718353	63	58	206
10862342	16957842	1	1	631
10862342	3339411	1	2	14
10862342	1546588574	2	1	446
10862342	137996439	1	2	1460
10862342	14520859	2	1	3177
10862342	16103466	31	25	3213
10862342	20058545	6	6	2283
10862342	306395059	4	3	3220
10862342	15825460	21	18	181
10862342	6581942	4	2	31
10862342	15932984	17	18	2653
10862342	32796852	5	5	952
10862342	36294717	12	3	3228
10862342	43725377	12	19	169
10862342	16507202	4	4	367
10862342	4551421	2	3	192
10862342	178566085	48	30	3217
10862342	49449543	3	7	68
10862342	186190317	1	3	135
10862342	14523639	8	2	399
10862342	14641720	180	19	3213
10862342	19289817	19	18	2223
10862342	1098331	68	75	2395
10862342	149212764	5	6	101
10862342	14655475	9	2	3200
10862342	9825642	4	1	2143
10862342	14911211	5	4	1500
10862342	17347822	1	1	287
10862342	100598383	10	9	485
10862342	16396275	12	3	2314
10862342	354740222	5	4	3245
10862342	2034551	17	7	3200
10862342	801273	13	7	96
10862342	16523060	2	4	475
10862342	147824510	6	6	3206
108647266	1138427406	95	2	454
108647266	24437519	1	1	1415
108647266	15249810	1	1	9
108647266	15832858	1	2	2158
108647266	440472994	5	4	1668
108647266	22268452	4	2	607
108647266	45020065	1	1	1533
108647266	256731435	1	2	2883
108647266	456984631	4	4	134
108647266	73434299	3	4	1772
108647266	200075330	5	7	1169
108647266	559123013	4	7	452
108647266	15864353	2	1	154
108647266	123311944	5	4	729
108647266	61792713	1	1	460
108647266	631411537	4	2	331
108647266	16794450	4	2	22
108647266	238641402	5	2	889
108647266	26940452	3	4	1513
108647266	491413472	3	1	339
108647266	940519274	1	2	133
108647266	31365871	2	1	289
109087434	2224466944	2	2	1047
109087434	136180614	2	2	17
109087434	389435400	3	3	256
109087434	195836940	1	1	1671
109087434	72245793	2	2	104
109087434	35582640	1	3	31
109087434	27838385	3	4	175
109087434	33845186	1	2	33
109087434	363314465	1	1	129
109087434	70102351	15	7	1573
109087434	1652372432	2	2	85
109087434	24241109	1	1	406
109087434	83934555	4	2	161
109087434	311413596	1	2	326
109087434	217467625	2	1	93
109087434	418754282	1	1	3
109087434	20017388	3	3	1729
109087434	369398895	2	1	285
109087434	3702901	1	2	853
109094774	78664837	6	3	1730
109094774	265111308	1	1	993
109094774	297513965	1	1	758
109094774	214664995	10	3	84
109094774	69686758	6	2	1841
109094774	629566126	1	1	583
109094774	612903729	1	3	2237
109094774	492603198	6	5	975
109094774	629647551	9	4	3246
109094774	47677152	4	3	881
109094774	483931844	2	1	324
109094774	557174983	2	4	776
109094774	281107920	4	8	258
109094774	906210769	2	1	87
109094774	137400278	2	2	382
109094774	38197976	2	1	2710
109094774	26836574	1	4	472
109094774	24122976	1	3	399
109094774	26022630	3	1	402
109094774	21792466	2	1	266
109094774	612825071	2	4	330
109094774	19611763	4	3	1848
109094774	364423412	7	1	553
109094774	625068662	4	1	148
109094774	1513695643	2	1	796
109094774	63819645	3	3	271
109094774	1151929086	40	45	1284
10911002	8413962	4	2	615
10911002	339820786	1	3	2150
10911002	1687031	1	1	270
109124705	162071866	1	2	138
109124705	377645327	2	1	169
10913242	480611713	1	1	31
10913242	87591787	1	6	624
10913242	12421252	4	7	171
10913242	481435969	2	2	334
10913242	137883274	1	2	603
10913242	43437581	2	1	174
10913242	195072910	1	7	1289
10913242	19750159	1	7	2581
10913242	18002819	1	2	497
10913242	20728303	1	9	1604
10913242	13394972	2	1	14
10913242	23815843	1	2	2781
10913242	32960932	1	4	2358
10913242	18645030	1	1	145
10913242	21802791	1	1	441
10913242	48780060	1	2	368
10913242	711538602	1	15	3237
10913242	304078251	1	1	10
10913242	16657452	1	2	145
10913242	506902957	1	2	135
10913242	14059395	1	2	709
10913242	24798256	1	2	951
10913242	15005877	2	2	392
10913242	11757622	1	1	197
10913242	3506231	1	2	394
10913242	10635192	1	1	545
10913242	18010817	2	1	860
10913242	1252949443	1	1	147
10913242	246461768	1	3	155
10913242	37145868	1	1	319
10913242	49422284	1	1	393
10913242	11967442	5	8	498
10913242	377463331	1	3	2778
10913242	242846164	1	1	56
10913242	17526360	1	3	366
10913242	48483548	1	1	292
10913242	16106466	1	2	346
10913242	13296612	1	1	3162
10913242	24742120	4	9	1249
10913242	525956970	2	2	175
10913242	242146923	3	4	176
10913242	973421	1	1	595
10913242	348003701	1	5	376
10913242	35052662	1	2	166
10913242	16026750	1	1	33
10913242	37799551	2	1	229
109468483	2481953419	3	2	358
109632469	404145060	3	4	1860
109632469	105837388	1	1	909
109632469	39319216	8	6	1063
109632469	19486980	1	1	155
109632469	56402461	3	2	24
109652113	92735386	2	1	1584
109652113	2943364026	2	1	10
109706671	149684520	2	13	819
109706671	108782922	1	3	3017
109706671	121606158	1	2	2505
110261532	258826722	3	2	1344
110261532	41094086	1	3	72
110261532	96831530	1	1	375
110261532	475703487	11	2	380
110261532	226733966	1	2	90
110261532	52193119	1	1	358
110325571	28307855	1	2	3214
110325571	37380370	15	10	3193
110325571	46188058	7	7	990
110325571	2571241504	1	1	2683
110325571	2685292724	13	20	783
110325571	832532424	6	1	3205
110325571	500309705	1	3	309
110325571	517892301	4	4	137
110325571	323429710	14	13	1031
110325571	2730059087	15	4	58
110325571	16571365	4	1	358
110325571	450865510	1	2	843
110325571	381699826	3	3	1165
110325571	2340781943	19	6	178
110537461	207930857	2	5	24
110537461	352681865	1	3	426
110537461	52039117	2	7	1308
110537461	43855735	1	1	2220
110537461	385971285	2	3	184
110537461	197334679	3	5	662
110537461	564778835	3	7	584
110537461	235172665	1	2	328
110537461	123193545	2	3	350
110537461	702818423	1	1	3229
110537461	20156317	1	1	54
110537461	128372990	1	1	53
110575701	21390470	6	6	3192
110575701	18201481	1	1	2833
110575701	393042062	1	1	774
110575701	16912174	2	3	1297
110575701	135949081	1	1	1207
110575701	14432801	5	5	3230
110575701	24563251	5	1	1796
110575701	26044867	4	5	2819
110575701	386257479	1	3	1204
110575701	17259094	14	7	3230
110575701	899133913	2	5	3214
110575701	26378459	1	1	3242
110575701	15799530	5	3	940
110575701	19773290	1	1	255
110605798	69039143	1	1	439
110905886	33303992	7	22	2462
110905886	175218077	3	4	548
11093342	1388664121	1	1	3225
11093342	337795051	5	4	571
11093342	21967879	1	4	3229
110954187	44835650	2	1	475
110954187	5121381	1	1	3232
110954187	163408975	17	23	535
110954187	145826928	3	2	669
110954187	14701971	3	1	1057
110954187	63774869	4	4	1267
110954187	57942777	1	1	228
110954187	152095269	7	6	1039
111054282	75210995	1	6	302
111182924	260936491	1	1	382
11123872	53826186	28	20	3237
11123872	779154	8	3	863
11123872	13586222	1	12	2228
11123872	2179046041	3	5	398
11123872	83907759	12	29	1790
11123872	181392939	2	4	134
11123872	8475182	3	3	285
11123872	16915119	1	2	1332
11123872	14794047	2	3	839
11123872	23122753	1	1	317
11123872	333813213	2	2	69
11123872	58593386	2	4	1246
11123872	17469810	2	2	753
11123872	19119864	1	9	1627
11123872	199930239	1	2	306
111574280	34712080	1	2	195
111574280	34037521	9	3	2427
111574280	1265109270	3	1	3219
111574280	23549210	1	1	505
111574280	193809691	4	2	472
111574280	8514092	1	1	722
111574280	23752001	3	3	3185
111574280	55713868	3	4	3193
111574280	1543943504	9	7	346
111574280	330790249	4	2	982
111574280	31648637	1	1	429
111575853	14355014	5	1	1006
111575853	189950042	2	2	2755
11169892	2380905216	1	1	475
11169892	46642050	1	3	637
11169892	14629640	1	2	1029
11169892	25563020	1	1	59
11169892	5277	1	1	1172
11169892	17985571	5	1	34
11169892	15145767	1	2	2130
11169892	23891757	1	1	1231
11169892	1145711942	6	14	108
11169892	14594258	4	1	963
11169892	20580820	1	1	3203
11207282	1967442822	1	2	2034
11207282	17141778	11	12	3217
11207282	1177729182	2	1	1137
11207282	236889764	3	2	205
11207282	125759786	6	7	1045
11207282	105862718	1	1	3239
11207282	2774524867	1	8	387
11207282	94199032	3	9	409
11207282	16723534	1	6	3230
11207282	246026322	2	4	623
11207282	767011940	11	4	3210
11207282	309307729	11	9	2822
11207282	543103464	17	17	613
11207282	30211453	6	11	274
11207282	385233143	2	1	1072
11207282	342727416	9	7	178
11207282	46547964	4	1	3174
11207282	23257981	15	12	1895
11208532	21220101	1	1	11
11208532	14457741	1	2	1292
11208532	15697301	1	1	529
11208532	19664286	2	2	2746
11208532	21277744	1	1	59
11208532	587138739	1	3	1104
11208532	113522618	2	4	320
11208532	14135365	11	5	567
11208532	21734113	3	2	2361
11208532	47331409	3	8	220
11208532	12944082	1	1	764
11208532	74736598	2	2	271
11208532	154267096	1	2	2098
11208532	15418073	1	1	400
11208532	509035230	2	3	174
11208532	295434849	8	13	877
11208532	27812049	2	2	122
11208532	19537128	1	3	3235
11208532	21266287	1	2	301
11208532	232291320	4	2	3200
11208532	17841276	5	6	1896
112180953	20547633	1	3	1354
112180953	89544203	2	3	2068
112180953	13302	14	14	2876
112180953	81710054	5	4	1237
112182892	75012673	1	4	1233
112182892	386082793	15	17	387
112182892	119166065	6	7	1074
112182892	2148938290	6	17	631
112210929	574910275	9	5	2895
112210929	2256314165	5	2	1822
112210929	14856761	4	2	2961
112210929	613115966	10	2	835
112210929	32445889	3	1	260
112210929	57949891	44	13	278
112210929	32230991	14	5	915
112210929	216022889	41	12	422
112210929	1596072722	2	3	212
112210929	268464499	43	16	302
112210929	39261054	3	13	361
11223742	280855552	1	1	92
11223742	462608769	1	1	455
11223742	410397547	1	1	171
11223742	39067400	2	2	256
11223742	18208788	4	13	634
11223742	52640857	1	2	1712
11223742	315557272	1	1	280
11223742	14337305	2	4	616
11223742	268893466	1	5	3190
11223742	19949085	1	1	317
11223742	17196702	1	3	848
11223742	1413116191	6	8	484
11223742	116008688	1	2	393
11223742	17140774	5	9	1080
11223742	10793512	5	5	196
11223742	120240051	1	1	147
11223742	35874078	1	3	525
11223742	27035448	2	3	498
11223742	17850868	4	2	562
11223742	295416735	3	1	748
11223742	15231264	1	2	331
11223742	2755967174	1	1	24
11223742	371940427	1	4	712
11223742	3539791	2	2	2105
11223742	19881682	25	27	2055
11223742	23695830	2	4	93
11223742	10390692	1	1	301
11223742	174921178	1	1	2281
11223742	145875986	1	2	3224
11223742	19070576	1	1	227
11223742	185511924	4	4	934
11223742	411009147	1	3	876
11223742	14928892	1	3	867
11223742	17593853	2	2	17
11223742	23721599	1	1	3193
112733590	356396998	3	1	49
11298572	390374343	1	2	1430
11298572	33821130	2	3	3195
113347285	95613259	7	4	453
113347285	475258372	2	1	137
113347285	507165469	2	1	42
113347285	248901734	5	7	852
113347285	243194154	1	2	303
113347285	397148855	2	1	242
113347285	534289712	1	1	2807
113347285	302132825	1	1	399
113347285	52018906	1	1	1157
113347285	271018834	1	1	385
113396907	399386645	1	1	3129
113396907	42912923	50	1	18
113396907	2333752604	4	2	87
113396907	966628896	4	2	6
113396907	84115355	4	5	206
113396907	2536606250	5	3	32
113396907	237484205	2	2	210
113396907	325247151	1	2	246
113396907	889445052	15	7	453
113396907	1525347902	11	10	590
113396907	1477883714	2	6	428
113396907	1302712004	5	3	62
113396907	605939278	2	2	101
113396907	502097232	9	6	2852
113396907	67522386	17	2	3209
113396907	25234901	1	1	1470
113396907	393552998	2	2	1702
113396907	313696722	1	1	155
113396907	22765042	3	3	2206
113396907	572782452	22	2	80
113622896	153624838	3	1	2479
113622896	57567858	1	1	451
11398052	88889729	1	1	716
11398052	88953057	2	1	48
11403932	111111316	2	1	818
11403932	156583258	1	2	1112
11403932	54646304	2	3	553
11403932	8196262	1	1	781
11403932	28178344	1	1	568
11403932	17156909	1	2	518
11403932	37404762	2	3	161
11403932	69703014	3	4	1128
11403932	14808425	1	2	14
11403932	25381160	1	1	3006
114177854	2918501922	5	6	156
114177854	1152220388	25	1	43
114177854	316417701	21	27	224
114177854	78247718	7	10	398
114177854	132230530	80	39	593
114177854	135417264	42	19	226
114177854	206965706	1	1	10
114177854	284429241	3	7	1116
114177854	231015727	9	6	1234
114473088	18309085	3	1	1
114473088	17658890	1	1	1026
